newid,st_wgt,caladj45,state,psu
05625832,40380.16875812467,0.5654277069991678,36,S12A
05626301,42835.79674637578,1.6356600351758108,36,NA
05626302,42835.79674637578,1.6356600351758108,36,NA
05629791,109761.3390413034,1.804468210379273,36,S12A
05629792,109761.3390413034,1.804468210379273,36,S12A
05629831,45293.794111548625,0.7665638658064649,36,NA
05629832,45293.794111548625,0.7665638658064649,36,NA
05629851,98879.55155391048,1.2873302879732722,36,NA
05629852,98879.55155391048,1.2873302879732722,36,NA
05630711,81102.09896266159,1.253270578526442,36,S12A
05630712,81102.09896266159,1.253270578526442,36,S12A
05631491,51565.451480492826,0.796840822069071,36,S12A
05631492,51565.451480492826,0.796840822069071,36,S12A
05632081,123649.80919776342,1.9953682501687036,36,S12A
05632082,123649.80919776342,1.9953682501687036,36,S12A
05632241,23311.41881368177,0.7880657972546761,36,NA
05632242,23311.41881368177,0.7880657972546761,36,NA
05632441,50328.557847561424,0.8273977295045984,36,S12A
05632442,50328.557847561424,0.8273977295045984,36,S12A
05633941,138647.91316896543,1.6356600351758108,36,NA
05633942,138647.91316896543,1.6356600351758108,36,NA
05634401,70474.2340735092,1.4456224852834434,36,S12A
05634402,70474.2340735092,1.4456224852834434,36,S12A
05634611,107848.90088729591,1.5101659702403951,36,S12A
05634612,107848.90088729591,1.5101659702403951,36,S12A
05635281,49510.94204037487,0.7880657972546761,36,S12A
05635282,49510.94204037487,0.7880657972546761,36,S12A
05635391,58766.58319899277,0.7880657972546761,36,NA
05635392,58766.58319899277,0.7880657972546761,36,NA
05635941,90822.53198967462,1.4456224852834434,36,S12A
05635942,90822.53198967462,1.4456224852834434,36,S12A
05636571,37481.47477943858,0.7304657853930598,36,NA
05636572,37481.47477943858,0.7304657853930598,36,NA
05637771,35768.5937250786,0.8273977295045984,36,S12A
05637772,35768.5937250786,0.8273977295045984,36,S12A
05639051,33152.24173087544,0.7395998251989068,36,S12A
05639052,33152.24173087544,0.7395998251989068,36,S12A
05640321,37873.43176936775,0.9497139375663477,36,S12A
05640322,37873.43176936775,0.9497139375663477,36,S12A
05642941,31481.27908795387,0.8612387154372214,36,S12A
05642942,31481.27908795387,0.8612387154372214,36,S12A
05643671,10684.973735157093,0.43634073708526455,36,S12A
05643672,10684.973735157093,0.43634073708526455,36,S12A
05643871,29453.36155047381,0.6570807860019607,36,S12A
05643872,29453.36155047381,0.6570807860019607,36,S12A
05643911,12682.436893931648,0.43634073708526455,36,NA
05643912,12682.436893931648,0.43634073708526455,36,NA
05643981,35324.70793025914,0.7880657972546761,36,S12A
05643982,35324.70793025914,0.7880657972546761,36,S12A
05644281,30527.14425954424,0.9716664078634274,36,S12A
05644282,30527.14425954424,0.9716664078634274,36,S12A
05644381,39349.7657613113,0.7395998251989068,36,NA
05644382,39349.7657613113,0.7395998251989068,36,NA
05645061,27633.635193056267,0.7395998251989068,36,NA
05645062,27633.635193056267,0.7395998251989068,36,NA
05645581,92564.27901276694,1.2655194147249564,36,S12A
05645582,92564.27901276694,1.2655194147249564,36,S12A
05645971,47169.7543006067,1.6411509814931105,36,NA
05645972,47169.7543006067,1.6411509814931105,36,NA
05646901,11745.772932770862,0.40866413367695187,36,NA
05646902,11745.772932770862,0.40866413367695187,36,NA
05647101,76913.08764153595,1.4456224852834434,36,NA
05647102,76913.08764153595,1.4456224852834434,36,NA
05647301,16965.40247113081,0.6318692332949316,36,NA
05647302,16965.40247113081,0.6318692332949316,36,NA
05647621,64590.288900945656,0.8830648872181737,36,S12A
05647622,64590.288900945656,0.8830648872181737,36,S12A
05647651,38883.29921140622,1.165014079911523,36,NA
05647652,38883.29921140622,1.165014079911523,36,NA
05648631,71391.41551285266,1.592685009437341,36,S12A
05648632,71391.41551285266,1.592685009437341,36,S12A
05648961,28852.849374744517,1.130552225454117,36,S12A
05648962,28852.849374744517,1.130552225454117,36,S12A
05649301,54101.034683960366,1.4788752258202003,36,S12A
05649302,54101.034683960366,1.4788752258202003,36,S12A
05649381,54915.40949738815,1.712445375008535,36,S12A
05649382,57052.73892459035,1.7790944253567096,36,S12A
05649701,121306.94935339151,1.553140995978865,36,NA
05649702,121306.94935339151,1.553140995978865,36,NA
05651151,9756.107278428519,0.43634073708526455,36,NA
05651152,9756.107278428519,0.43634073708526455,36,NA
05652041,99701.8980813005,1.3631034460864975,36,S12A
05652042,99701.8980813005,1.3631034460864975,36,S12A
05652181,12682.436893931648,0.43634073708526455,36,NA
05652182,12682.436893931648,0.43634073708526455,36,NA
05653071,56557.366519182775,1.2617493179153862,36,S12A
05653072,56557.366519182775,1.2617493179153862,36,S12A
05653091,27633.635193056267,0.7395998251989068,36,NA
05653092,27633.635193056267,0.7395998251989068,36,NA
05653731,52884.21608097324,1.503865261513702,36,S12A
05653732,52884.21608097324,1.503865261513702,36,S12A
05654001,25063.496368845645,0.8273977295045984,36,NA
05654002,25063.496368845645,0.8273977295045984,36,NA
