newid,st_wgt,caladj45,state,psu
05625622,28443.524730711106,1.2263278220595981,06,S49C
05625961,39109.185998522415,0.69562155929906,06,NA
05625962,39109.185998522415,0.69562155929906,06,NA
05625981,28365.3929718033,0.6251840523592422,06,S49A
05625982,28365.3929718033,0.6251840523592422,06,S49A
05626221,37115.742893972165,1.2695485052010895,06,S49B
05626222,37115.742893972165,1.2695485052010895,06,S49B
05626321,89307.53118136118,2.016969452311324,06,NA
05626322,89307.53118136118,2.016969452311324,06,NA
05626501,32290.14114498597,0.658347445666699,06,S49A
05626502,32290.14114498597,0.658347445666699,06,S49A
05626531,46698.80423079643,0.658347445666699,06,NA
05626532,46698.80423079643,0.658347445666699,06,NA
05626941,65303.58372372236,1.2132766503111794,06,NA
05626942,65303.58372372236,1.2132766503111794,06,NA
05627211,16477.519195969995,1.0022787510613402,06,S49A
05627212,16477.519195969995,1.0022787510613402,06,S49A
05627411,49855.00878234354,0.9580856532610476,06,S49A
05627412,49855.00878234354,0.9580856532610476,06,S49A
05627571,12340.61031503711,0.4930419764340903,06,S49C
05627572,12340.61031503711,0.4930419764340903,06,S49C
05627631,63394.45563212285,1.2102241821802666,06,NA
05627632,63394.45563212285,1.2102241821802666,06,NA
05628341,68041.13818509375,1.2102241821802666,06,NA
05628342,68041.13818509375,1.2102241821802666,06,NA
05628731,15842.017213048739,0.5262372978624317,06,S49E
05628732,15842.017213048739,0.5262372978624317,06,S49E
05628961,37441.23875297651,0.69562155929906,06,NA
05628962,37441.23875297651,0.69562155929906,06,NA
05629031,6505.88605635911,0.3383741052753104,06,S49C
05629032,6505.88605635911,0.3383741052753104,06,S49C
05629071,23066.872001139593,0.9270407868202208,06,S49B
05629072,23066.872001139593,0.9270407868202208,06,S49B
05629591,29082.78864038985,0.7999391433467219,06,NA
05629592,29082.78864038985,0.7999391433467219,06,NA
05629891,48911.65700540311,0.8113311730596404,06,S49A
05629892,29889.36309206861,0.4957953482707549,06,S49A
05630011,9438.863582011245,0.6141543478664064,06,S49E
05630012,9438.863582011245,0.6141543478664064,06,S49E
05630141,25806.61805763765,0.71817444556006,06,S49E
05630142,25806.61805763765,0.71817444556006,06,S49E
05630291,13086.354334154239,0.6282520191619767,06,S49C
05630292,13086.354334154239,0.6282520191619767,06,S49C
05630351,29084.3802362644,0.7000829267267976,06,S49E
05630352,29084.3802362644,0.7000829267267976,06,S49E
05630381,36708.77058925368,0.7007843418204442,06,NA
05630382,36708.77058925368,0.7007843418204442,06,NA
05630821,50128.510735758755,0.9270407868202208,06,NA
05630822,50128.510735758755,0.9270407868202208,06,NA
05631141,26592.037933605166,0.9244868897317482,06,S49C
05631142,26592.037933605166,0.9244868897317482,06,S49C
05631251,23462.24278844311,0.6294997247148577,06,S49A
05631252,23462.24278844311,0.6294997247148577,06,S49A
05631431,13151.044633187794,0.7999391433467219,06,S49A
05631432,13151.044633187794,0.7999391433467219,06,S49A
05631851,23230.921354089085,0.5426378319061186,06,NA
05631852,23230.921354089085,0.5426378319061186,06,NA
05632011,17561.985168829913,0.4365272809975125,06,S49C
05632012,17561.985168829913,0.4365272809975125,06,S49C
05632251,36438.33161413706,0.69562155929906,06,NA
05632252,36438.33161413706,0.69562155929906,06,NA
05632281,48239.55604720861,0.9270407868202208,06,S49A
05632282,48239.55604720861,0.9270407868202208,06,S49A
05632461,32162.89993023474,0.8985321557419437,06,S49A
05632462,32162.89993023474,0.8985321557419437,06,S49A
05632471,15844.183690468913,0.658347445666699,06,S49A
05632472,15844.183690468913,0.658347445666699,06,S49A
05632911,26300.195829303942,1.0022787510613402,06,S49B
05632912,26300.195829303942,1.0022787510613402,06,S49B
05632921,24339.143987395706,1.2132766503111794,06,S49E
05632922,24339.143987395706,1.2132766503111794,06,S49E
05633361,79073.6077375215,1.1147589008139358,06,NA
05633362,79073.6077375215,1.1147589008139358,06,NA
05633651,33982.180763804085,0.9734310301094988,06,S49B
05633652,33982.180763804085,0.9734310301094988,06,S49B
05633891,90581.77732844037,1.45312227051286,06,NA
05633892,90581.77732844037,1.45312227051286,06,NA
05633921,43504.4945594125,1.2546224704990887,06,S49A
05633922,43504.4945594125,1.2546224704990887,06,S49A
05634011,46698.80423079643,0.658347445666699,06,NA
05634012,46698.80423079643,0.658347445666699,06,NA
05634671,26687.310469280786,1.0662328656023867,06,S49C
05634672,26687.310469280786,1.0662328656023867,06,S49C
05634851,15927.888599663223,1.1438704487413631,06,S49C
05634852,15927.888599663223,1.1438704487413631,06,S49C
05634861,65684.09101983902,0.9765673087679607,06,S49B
05634862,65684.09101983902,0.9765673087679607,06,S49B
05635381,12374.009988455296,0.3568530364258031,06,S49A
05635382,12374.009988455296,0.3568530364258031,06,S49A
05635771,25595.768571223212,0.6867429262724547,06,S49A
05635772,25595.768571223212,0.6867429262724547,06,S49A
05635841,41279.58490914834,0.9453746393773075,06,S49A
05635842,41279.58490914834,0.9453746393773075,06,S49A
05635851,14405.190429069651,0.69562155929906,06,S49E
05635852,14405.190429069651,0.69562155929906,06,S49E
05636021,34501.67666487768,0.9270407868202208,06,S49A
05636022,34501.67666487768,0.9270407868202208,06,S49A
05636781,22979.73587093298,0.9215476071996385,06,S49E
05636782,22979.73587093298,0.9215476071996385,06,S49E
05636821,109823.97544035703,2.184904777304875,06,NA
05636822,109823.97544035703,2.184904777304875,06,NA
05637261,21557.302505356445,0.6867429262724547,06,S49A
05637262,21557.302505356445,0.6867429262724547,06,S49A
05637331,5500.842871440001,0.25,06,S49A
05637332,5500.842871440001,0.25,06,S49A
05637391,49917.28700022437,0.8865691373007598,06,NA
05637392,49917.28700022437,0.8865691373007598,06,NA
05637741,32967.49863742216,1.0767950502051775,06,S49A
05637742,32967.49863742216,1.0767950502051775,06,S49A
05638621,43663.820203119336,1.3988944603324587,06,S49A
05638622,43663.820203119336,1.3988944603324587,06,S49A
05638931,38684.63912122223,1.678587106483384,06,S49C
05638932,38684.63912122223,1.678587106483384,06,S49C
05639221,56671.39861471587,0.658347445666699,06,NA
05639222,56671.39861471587,0.658347445666699,06,NA
05639311,13570.803259795965,0.5850427999389792,06,S49C
05639312,13570.803259795965,0.5850427999389792,06,S49C
05639411,31991.207718300877,1.028116850751751,06,S49C
05639412,31991.207718300877,1.028116850751751,06,S49C
05639531,17202.31069051084,0.658347445666699,06,S49B
05639532,17202.31069051084,0.658347445666699,06,S49B
05639731,29212.15599043375,1.4101174806296048,06,S49A
05639732,29212.15599043375,1.4101174806296048,06,S49A
05639761,39236.63335253087,0.7999391433467219,06,NA
05639762,39236.63335253087,0.7999391433467219,06,NA
05639851,28168.0931899495,1.409893765329862,06,S49E
05639852,28168.0931899495,1.409893765329862,06,S49E
05640451,25787.768495107142,0.9270407868202208,06,S49C
05640452,25787.768495107142,0.9270407868202208,06,S49C
05641001,45930.623383356964,1.1636569430139168,06,S49A
05641002,45930.623383356964,1.1636569430139168,06,S49A
05641251,14878.260424926679,0.2959691372424498,06,NA
05641252,14878.260424926679,0.2959691372424498,06,NA
05641511,32660.83769326109,0.7835386093030349,06,S49A
05641512,32660.83769326109,0.7835386093030349,06,S49A
05641591,12593.884503607787,0.658347445666699,06,S49E
05641592,12593.884503607787,0.658347445666699,06,S49E
05642121,28162.164698381966,0.723985111783931,06,S49A
05642122,28162.164698381966,0.723985111783931,06,S49A
05642301,12042.040840734786,0.6294997247148577,06,S49E
05642302,12042.040840734786,0.6294997247148577,06,S49E
05642571,32187.358922733092,0.9734310301094988,06,S49A
05642572,32187.358922733092,0.9734310301094988,06,S49A
05642911,37823.08921321774,1.1438704487413631,06,S49A
05642912,37823.08921321774,1.1438704487413631,06,S49A
05643451,21062.128622498538,1.281146980888614,06,S49A
05643452,21062.128622498538,1.281146980888614,06,S49A
05643601,41811.72011009036,0.9734310301094988,06,S49A
05643602,41811.72011009036,0.9734310301094988,06,S49A
05643801,29289.966690508863,0.5826572410794941,06,NA
05643802,29289.966690508863,0.5826572410794941,06,NA
05644331,40868.190173129544,1.0686324845002437,06,S49B
05644332,40868.190173129544,1.0686324845002437,06,S49B
05644431,54092.374137290986,1.036871636104555,06,NA
05644432,54092.374137290986,1.036871636104555,06,NA
05644511,64532.080706658024,1.0852382090624604,06,S49C
05644512,64532.080706658024,1.0852382090624604,06,S49C
05644721,68329.46546883002,1.1459515702045893,06,NA
05644722,68329.46546883002,1.1459515702045893,06,NA
05644871,17394.38092460629,0.45567794767572645,06,S49E
05644872,17394.38092460629,0.45567794767572645,06,S49E
05645091,138669.24675963778,1.391198822824606,06,NA
05645092,138669.24675963778,1.391198822824606,06,NA
05645121,37422.76000086528,1.4207263555998186,06,S49C
05645122,37422.76000086528,1.4207263555998186,06,S49C
05645401,17481.81984517002,0.8693453449165383,06,S49E
05645402,17481.81984517002,0.8693453449165383,06,S49E
05645541,49362.19826050788,1.2549870442741302,06,S49A
05645542,49362.19826050788,1.2549870442741302,06,S49A
05646001,119759.30802476191,1.9797272667998476,06,S49A
05646002,119759.30802476191,1.9797272667998476,06,S49A
05646171,47929.676378370656,1.0022787510613402,06,NA
05646172,47929.676378370656,1.0022787510613402,06,NA
05646351,28917.550332491872,1.0395528646937011,06,S49C
05646352,28917.550332491872,1.0395528646937011,06,S49C
05646481,37851.561164807055,0.9270407868202208,06,S49A
05646482,37851.561164807055,0.9270407868202208,06,S49A
05647171,31910.704562178278,1.1438704487413631,06,S49A
05647172,31910.704562178278,1.1438704487413631,06,S49A
05647191,32118.780378222076,0.8414107974312344,06,S49E
05647192,32118.780378222076,0.8414107974312344,06,S49E
05647521,32187.358922733092,0.9734310301094988,06,S49A
05647522,32187.358922733092,0.9734310301094988,06,S49A
05647951,76207.39723840675,1.2102241821802666,06,NA
05647952,76207.39723840675,1.2102241821802666,06,NA
05648121,21582.915115027008,1.0438923888745508,06,S49B
05648122,21582.915115027008,1.0438923888745508,06,S49B
05648371,21566.633302105856,0.7752958038707694,06,S49C
05648372,21566.633302105856,0.7752958038707694,06,S49C
05648511,49141.499902736476,1.166069592900774,06,NA
05648512,49141.499902736476,1.166069592900774,06,NA
05648691,36040.31265527732,1.4870611919068382,06,S49A
05648692,36040.31265527732,1.4870611919068382,06,S49A
05649281,21338.264157321933,0.6399004426370909,06,NA
05649282,21338.264157321933,0.6399004426370909,06,NA
05649311,100750.53139760406,1.0072908572137078,06,NA
05649312,100750.53139760406,1.0072908572137078,06,NA
05649441,32064.04653193349,0.8123458298527166,06,S49A
05649442,32064.04653193349,0.8123458298527166,06,S49A
05649601,24327.60923011103,0.7999391433467219,06,S49B
05649602,24327.60923011103,0.7999391433467219,06,S49B
05649791,86875.89828841001,1.400874273827958,06,S49B
05649792,86875.89828841001,1.400874273827958,06,S49B
05649811,31352.425073525348,0.69562155929906,06,S49B
05649812,31352.425073525348,0.69562155929906,06,S49B
05650031,21162.215685696006,1.287234980878533,06,S49A
05650032,21162.215685696006,1.287234980878533,06,S49A
05650151,40996.15621136631,0.71817444556006,06,NA
05650152,40996.15621136631,0.71817444556006,06,NA
05650591,58670.765978195384,1.5316844199600974,06,S49E
05650592,58670.765978195384,1.5316844199600974,06,S49E
05650691,46539.013429368766,1.214967635100755,06,S49E
05650692,46539.013429368766,1.214967635100755,06,S49E
05651311,27105.324449552532,0.5426378319061186,06,NA
05651312,27105.324449552532,0.5426378319061186,06,NA
05651641,36199.252486559686,1.1520999627935686,06,S49A
05651642,36199.252486559686,1.1520999627935686,06,S49A
05651671,31688.33096109223,1.6135968172457953,06,S49C
05651672,71296.97436463846,1.6135968172457953,06,S49C
05651681,25369.495623414405,0.7298639616269869,06,S49A
05651682,25369.495623414405,0.7298639616269869,06,S49A
05652171,30763.96576777076,0.5173586648358263,06,S49C
05652172,30763.96576777076,0.5173586648358263,06,S49C
05652241,42081.37051758784,0.8745081274379225,06,S49A
05652242,42081.37051758784,0.8745081274379225,06,S49A
05652541,38653.902450267895,0.6771426281485673,06,NA
05652542,38653.902450267895,0.6771426281485673,06,NA
05652651,58246.3897426919,1.166069592900774,06,NA
05652652,58246.3897426919,1.166069592900774,06,NA
05652761,13065.829631889732,0.49777575395590734,06,S49C
05652762,13065.829631889732,0.49777575395590734,06,S49C
05652851,28996.124217042838,0.69562155929906,06,S49A
05652852,28996.124217042838,0.69562155929906,06,S49A
05653151,46602.00174703194,0.9270407868202208,06,NA
05653152,46602.00174703194,0.9270407868202208,06,NA
05653201,50636.412198002,1.7206058974709275,06,S49B
05653202,50636.412198002,1.7206058974709275,06,S49B
05653541,29509.66718925956,0.3428116208778136,06,NA
05653542,29509.66718925956,0.3428116208778136,06,NA
05653611,9504.306969912686,0.2959691372424498,06,S49C
05653612,9504.306969912686,0.2959691372424498,06,S49C
05654131,13515.467222928042,0.5826572410794941,06,S49C
05654132,13515.467222928042,0.5826572410794941,06,S49C
05654271,38934.70154962225,1.0686324845002437,06,S49B
05654272,38934.70154962225,1.0686324845002437,06,S49B
