NEWID,STATE,PSU,st_wgt,CALADJ45
05102753,06,S49A,17027.551951470476,0.7835460256286828
05103073,06,S49E,12102.026889614433,0.8296697431393449
05103113,06,S49B,23979.30021244601,0.898333835
05103393,06,S49A,27946.534423483077,0.9343278344912825
05104123,06,S49A,19875.323614678764,0.690273387
05104363,06,NA,23051.39427280097,0.7019305039397462
05104403,06,NA,39432.534164723074,1.0264519012209024
05104453,06,S49B,30296.91201283415,1.2793925169973335
05104703,06,S49A,29143.383363831697,1.2518370322463166
05104743,06,S49B,12923.374163274448,0.8369001535159162
05105533,06,NA,32285.940104644065,0.9579209297726493
05105773,06,S49E,9630.044938687726,0.6369192587289625
05105803,06,S49A,34872.320319946266,1.1812268107117387
05106433,06,S49E,12530.075992995207,1.047861711243194
05107223,06,S49A,30948.09332209531,1.0839183705174495
05107263,06,S49A,28092.501201271447,0.9412527487411467
