NEWID,STATE,PSU,st_wgt,CALADJ45
05254601,12,S35D,10347.243149147362,0.7932492402805246
05254801,12,S35B,35686.757907595966,1.0000912523463348
05254871,12,NA,37211.404111050244,1.138830216465652
05256081,12,NA,23334.363003501872,0.9101225555250464
05256171,12,NA,37548.45432264558,1.1169645675908568
05256291,12,S35D,7163.897159,0.9241893572756515
05257091,12,S35D,12175.758245322037,0.9101225555250464
05257361,12,S35D,15911.44276062574,1.194609820073943
05257771,12,NA,29771.21753176002,0.9111282660809912
05257881,12,S35B,21159.848157794266,0.6273896860784852
05257961,12,NA,36090.92341904312,1.0783456358971324
05258001,12,NA,31274.51929764243,1.194609820073943
05258221,12,NA,39644.68920399614,1.3835759489671478
05258391,12,S35B,34593.61514707594,1.0000912523463348
05260051,12,S35B,21701.69701667169,0.6273896860784852
05260261,12,S35D,13074.071739499243,0.9815838025075985
05260441,12,S35B,44788.89005271806,1.255170818823272
05260531,12,S35B,36604.43087682324,1.0582233444347402
05261321,12,NA,35573.77920892102,1.0582233444347402
05261701,12,NA,45587.80605276027,1.3145735187516348
05262271,12,NA,26197.10396768337,0.7554217262406462
05262921,12,S35D,19213.707649809934,1.4775787306065007
05263241,12,S35D,14897.018292552884,1.1456152961060513
05263581,12,NA,32102.578450658162,1.1364777279855378
05263611,12,NA,29008.99400722548,1.0000912523463348
05264041,12,S35B,65912.35218101101,2.0772861565137526
05264111,12,S35D,9084.202299,0.7173473452098412
05264331,12,S35D,19303.499915221684,1.5188805439661939
05264401,12,S35D,17060.640061190577,1.3424028994927988
05264461,12,S35B,29969.57565918946,0.8804813209500514
05265761,12,S35B,49910.996424811594,1.5188805439661939
05266251,12,NA,33704.857096923784,1.339860873145113
05266471,12,S35B,32973.31718,1.0034367877808055
05266611,12,S35B,28709.64379790934,0.9214637788138224
05266861,12,NA,15996.646292895628,0.5514877910078019
05266891,12,NA,32399.06195710373,1.1169645675908568
05267091,12,NA,29718.966466743823,1.0873233330158616
05267721,12,NA,31596.81438014054,1.3891962728753893
05267751,12,S35D,13704.728112959008,1.0783456358971324
05267761,12,NA,28454.119668636795,1.0783456358971324
05267821,12,S35B,31519.546239157924,0.9626368282881713
05267901,12,S35B,23487.89783965951,0.8186011646622009
05268651,12,S35D,7828.211786622956,0.8601473041182648
05269771,12,S35D,23742.786670211528,1.9347345582067919
05270091,12,S35D,22444.880227199406,1.9396290730345924
05270351,12,S35D,13967.52123691757,1.0990233039273742
05270401,12,NA,31823.904234458154,1.0000912523463348
05270501,12,S35D,13165.57687048065,1.0000912523463348
05271111,12,S35B,33019.12048510789,0.970074423
05271171,12,S35B,24106.362601226774,0.7284836345290606
05271371,12,NA,43682.247121622284,1.8959139972125567
05271651,12,NA,37785.830667259375,1.4319960017494113
