NEWID,STATE,PSU,st_wgt,CALADJ45
05061712,36,S12A,53991.869798,3.3436394614
05062211,36,,64793.365336,1.91291978
05062212,36,,64793.365336,1.91291978
05062521,36,,51605.308618,1.5157360169
05062522,36,,51605.308618,1.5157360169
05063001,36,,13266.154609,0.6721043247
05063002,36,,13266.154609,0.6721043247
05063121,36,,22447.690982,0.3411343521
05063122,36,,22447.690982,0.3411343521
05063791,36,S12A,23200.082819,0.9950795072
05063792,36,S12A,23200.082819,0.9950795072
05064501,36,S12A,19501.228174,0.8182222504
05064502,36,S12A,19501.228174,0.8182222504
05065661,36,S12A,10383.513833,0.4356659991
05065662,36,S12A,10383.513833,0.4356659991
05065831,36,S12A,71300.062049,2.2037197753
05065832,36,S12A,71300.062049,2.2037197753
05065871,36,,37655.616647,1.4684328115
05065872,36,,36411.779958,1.4199276808
05066161,36,S12A,36459.990874,1.6823379933
05066162,36,S12A,36459.990874,1.6823379933
05066191,36,S12A,66435.21181,1.0605171151
05066192,36,S12A,66435.21181,1.0605171151
05066571,36,S12A,48934.570983,1.0546605761
05066572,36,S12A,48934.570983,1.0546605761
05066891,36,S12A,34699.927133,1.4883216866
05066892,36,S12A,34699.927133,1.4883216866
05067061,36,,28124.550828,1.6706249153
05067062,36,,28124.550828,1.6706249153
05067461,36,S12A,27326.212854,1.1720541962
05067462,36,S12A,27326.212854,1.1720541962
05067471,36,,68566.60455,0.657476813
05067472,36,,68566.60455,0.657476813
05067791,36,S12A,26327.007635,1.6303940197
05067792,36,S12A,26976.641455,1.6706249153
05069001,36,S12A,56181.917837,2.7280479472
05069002,36,S12A,56181.917837,2.7280479472
05069171,36,,26628.324191,1.0061554454
05069172,36,,26628.324191,1.0061554454
05069791,36,S12A,37704.173355,1.5819718274
05069792,36,S12A,37704.173355,1.5819718274
05070721,36,,42417.384189,1.6468766961
05070722,36,,42417.384189,1.6468766961
05071191,36,S12A,41589.410421,1.7838199264
05071192,36,S12A,41589.410421,1.7838199264
05071291,36,S12A,29182.588335,1.6303940197
05071292,36,S12A,29182.588335,1.6303940197
05071511,36,,25686.08935,0.7206094554
05071512,36,,25686.08935,0.7206094554
05071681,36,S12A,25619.518884,0.7981068026
05071682,36,S12A,25619.518884,0.7981068026
05071901,36,S12A,5148.5456748,0.25
05071902,36,S12A,5148.5456748,0.25
05072501,36,,5715.1928596,0.25
05072502,36,,5715.1928596,0.25
05073241,36,,48877.132221,1.8976797265
05073242,36,,48877.132221,1.8976797265
05073601,36,S12A,74977.773971,1.2205593269
05073602,36,S12A,74977.773971,1.2205593269
05073871,36,S12A,16018.703705,0.6721043247
05073872,36,S12A,16018.703705,0.6721043247
05074131,36,S12A,22155.948284,1.0761864916
05074132,36,S12A,22155.948284,1.0761864916
05074961,36,S12A,18345.173544,0.7697171197
05074962,36,S12A,18345.173544,0.7697171197
05075021,36,S12A,5325.9774427,0.25
