NEWID,STATE,PSU,st_wgt,CALADJ45
04932912,48,,45262.72834,1.1806437969
04932913,48,,35935.583273,0.9774556701
04932914,48,,62800.514626,1.2508599592
04933271,48,S37A,31104.018886,0.8662929555
04933272,48,S37A,23746.175469,0.8032567262
04933471,48,,33037.339171,1.0525513097
04933472,48,,57225.972293,1.4974352513
04933621,48,S37A,44158.036843,1.2298666736
04933623,48,S37A,29307.13493,1.0734874688
04933854,48,,61042.323624,1.3972467259
04933871,48,S37B,16730.421066,1.2374917299
04933872,48,S37B,15176.215528,1.0016684869
04933873,48,S37B,37939.522144,1.172691219
04933874,48,S37B,47132.734939,1.4568487231
04934074,48,S37B,23687.867683,1.3055836579
04934441,48,S37B,25110.414419,1.0499974834
04934442,48,S37B,22848.140799,0.7527192305
04934444,48,S37B,20440.008013,0.6458498445
04934491,48,,31705.570884,0.7479403314
04934492,48,,26732.375934,0.6992923304
04934493,48,,34947.856311,0.8413712883
04934494,48,,38646.992383,0.9015038807
04934522,48,S37A,66472.940727,1.774868141
04934951,48,,37733.714835,0.7884098019
04934952,48,,61533.927802,1.302755578
04934953,48,,52969.402834,1.1555534411
04934954,48,,53145.995989,1.1233633777
04935051,48,S37A,30033.847658,1.0473891627
04935052,48,S37A,59196.619591,1.5650597878
04935603,48,,40734.480191,0.9397839597
04935604,48,,44592.054485,0.9535081975
04935871,48,,50777.986954,1.011074613
04935872,48,,40354.668041,0.8910279666
04935873,48,,45889.069396,0.9325083899
04935874,48,,71112.736988,1.4001534802
04936121,48,,41167.93779,1.1070474107
04936621,48,,49776.745098,1.0344653887
04936622,48,,79482.882742,1.7395886263
04936624,48,,75792.357747,1.6854293395
04936791,48,,29646.040825,0.7972256577
04936792,48,,27549.788622,0.755910228
04936793,48,,38396.146011,0.8251483261
04936794,48,,38985.94979,0.8075544052
04937042,48,S37A,58569.987498,1.5609749049
04937371,48,S37B,31443.086364,0.9765470912
04937372,48,S37B,23479.520862,0.7735196938
