NEWID,STATE,PSU,st_wgt,CALADJ45
04901643,06,S49A,21218.995514,0.783958784
04901644,06,S49A,19867.332164,0.7220279772
04901672,06,S49B,10354.731077,0.8537676456
04901673,06,S49B,8556.2903041,0.7360509547
04901674,06,S49B,19022.731635,0.8145289891
04901742,06,S49B,32385.933987,1.3262892302
04901912,06,S49C,13187.133448,0.7420998242
04902212,06,S49A,16775.148051,0.6423580983
04902213,06,S49A,15894.079907,0.6049506768
04902214,06,S49A,14982.104146,0.5458809017
04902302,06,S49E,8987.3351952,0.6423580983
04902303,06,S49E,8772.3537223,0.6049506768
04902304,06,S49E,8047.2594766,0.5458809017
04902462,06,,26860.060113,0.9255715784
04902463,06,,19381.357651,1.0456186589
04902464,06,,39307.75947,0.9492038579
04903462,06,,26661.461852,0.6783620311
04903463,06,,27406.037009,0.6727928713
04903712,06,S49E,12715.07063,0.8249294811
04903932,06,S49C,12905.837641,0.726270033
04903933,06,S49C,14785.606515,0.8028023582
04903934,06,S49C,14251.111385,0.7611395572
04904052,06,S49E,8987.3351952,0.6423580983
04904053,06,S49E,8772.3537223,0.6049506768
04904054,06,S49E,8047.2594766,0.5458809017
04904402,06,,29332.680057,0.7420998242
04904403,06,,16251.382465,0.783958784
04904404,06,,30070.441972,0.7220279772
04904702,06,S49A,22497.432876,0.85176297
04904703,06,S49A,32405.353744,1.2799090678
04904704,06,S49A,33947.892503,1.2369094481
04904803,06,S49A,16838.382946,0.7360509547
04904952,06,S49A,18679.142835,0.7152663353
04904953,06,S49A,18823.368792,0.6954497587
04904954,06,S49A,18460.165707,0.6708880686
04904993,06,,28328.959233,0.6954497587
04905102,06,S49B,30218.64098,1.2375328776
04905103,06,S49B,25997.678405,1.1911760545
04905104,06,S49B,14640.15089,1.0343878464
04905212,06,S49C,13784.740451,0.7152663353
04905213,06,S49C,12433.119282,0.6954497587
04905214,06,S49C,12529.215931,0.6708880686
04905662,06,S49A,20258.145171,0.7152663353
04905663,06,S49A,18271.793817,0.6954497587
04905664,06,S49A,18413.018083,0.6708880686
04905782,06,S49A,36840.299899,1.4140803658
04905834,06,S49B,28953.764951,1.1857328753
04906213,06,,34045.790674,0.8646204952
04906214,06,,28954.342536,0.6991895241
04906243,06,S49B,18955.215977,0.9762373663
04906244,06,S49B,27000.916421,1.4168630642
04906762,06,,49169.290742,1.328440111
04906802,06,S49B,19384.860204,0.7880251769
04906803,06,S49B,20938.608547,0.8891389715
04907152,06,S49C,12971.562331,0.6783620311
04907153,06,S49C,10972.997302,0.6727928713
04907154,06,S49C,12058.700723,0.6431843315
04907512,06,S49A,33841.368684,1.3760341879
04907562,06,S49C,13412.258572,0.7880251769
04907563,06,S49C,16277.175434,0.8891389715
04907564,06,S49C,13563.130502,0.8149527382
04907672,06,S49E,11054.632575,0.8249294811
04907673,06,S49E,7392.9064614,0.9117958589
04907674,06,S49E,11041.898307,0.8426564752
04907842,06,S49E,8112.2455244,0.7520212442
04908062,06,S49C,14373.031962,1.4239474274
04908063,06,S49C,23258.05639,1.6425177003
04908064,06,S49C,26316.887658,1.6523378012
04908112,06,S49A,23953.53571,0.9576497892
04908113,06,S49A,22582.058096,1.19447172
04908114,06,S49A,27057.645259,1.1062706636
04908232,06,,39985.216732,1.0621926112
04908233,06,,42529.44904,1.050378937
04908234,06,,34901.54924,0.9481626292
04908503,06,S49E,13142.339355,0.9117958589
04908633,06,S49A,10687.512558,0.6961363873
04908634,06,S49A,21358.644204,0.7479653646
04908722,06,,32483.378545,0.8776254924
04908832,06,S49A,16921.97079,0.9635331631
04908833,06,S49A,25862.220685,0.9413854363
04908834,06,S49A,25033.795522,0.8666457111
04908862,06,,32246.451013,0.85176297
04908863,06,,41974.029244,1.0003048842
04908864,06,,37273.913934,0.8937963838
04908903,06,,40980.852717,1.0253971362
04908904,06,,35782.692225,0.8731779743
04908912,06,,29833.435074,0.7880251769
04908913,06,,25442.369347,0.8891389715
04908914,06,,30169.025678,0.8149527382
04909112,06,,32810.492589,1.5652963591
04909113,06,,62918.723368,1.9485385697
